time,arrived_system_global,arrived_system_task_1,arrived_system_task_2,arrived_cloudlet_global,arrived_cloudlet_task_1,arrived_cloudlet_task_2,arrived_cloud_global,arrived_cloud_task_1,arrived_cloud_task_2,completed_system_global,completed_system_task_1,completed_system_task_2,completed_cloudlet_global,completed_cloudlet_task_1,completed_cloudlet_task_2,completed_cloud_global,completed_cloud_task_1,completed_cloud_task_2,population_area_system_global,population_area_system_task_1,population_area_system_task_2,population_area_cloudlet_global,population_area_cloudlet_task_1,population_area_cloudlet_task_2,population_area_cloud_global,population_area_cloud_task_1,population_area_cloud_task_2,service_system_global,service_system_task_1,service_system_task_2,service_cloudlet_global,service_cloudlet_task_1,service_cloudlet_task_2,service_cloud_global,service_cloud_task_1,service_cloud_task_2,switched_system_global,switched_system_task_1,switched_system_task_2,switched_cloudlet_global,switched_cloudlet_task_1,switched_cloudlet_task_2,switched_cloud_global,switched_cloud_task_1,switched_cloud_task_2,switched_completed_system_global,switched_completed_system_task_1,switched_completed_system_task_2,switched_completed_cloudlet_global,switched_completed_cloudlet_task_1,switched_completed_cloudlet_task_2,switched_completed_cloud_global,switched_completed_cloud_task_1,switched_completed_cloud_task_2,switched_service_system_global,switched_service_system_task_1,switched_service_system_task_2,switched_service_cloudlet_global,switched_service_cloudlet_task_1,switched_service_cloudlet_task_2,switched_service_cloud_global,switched_service_cloud_task_1,switched_service_cloud_task_2,switched_service_lost_system_global,switched_service_lost_system_task_1,switched_service_lost_system_task_2,switched_service_lost_cloudlet_global,switched_service_lost_cloudlet_task_1,switched_service_lost_cloudlet_task_2,switched_service_lost_cloud_global,switched_service_lost_cloud_task_1,switched_service_lost_cloud_task_2,population_system_global,population_system_task_1,population_system_task_2,population_cloudlet_global,population_cloudlet_task_1,population_cloudlet_task_2,population_cloud_global,population_cloud_task_1,population_cloud_task_2,response_system_global,response_system_task_1,response_system_task_2,response_cloudlet_global,response_cloudlet_task_1,response_cloudlet_task_2,response_cloud_global,response_cloud_task_1,response_cloud_task_2,service_lost_system_global,service_lost_system_task_1,service_lost_system_task_2,service_lost_cloudlet_global,service_lost_cloudlet_task_1,service_lost_cloudlet_task_2,service_lost_cloud_global,service_lost_cloud_task_1,service_lost_cloud_task_2,switched_ratio_system_global,switched_ratio_system_task_1,switched_ratio_system_task_2,switched_ratio_cloudlet_global,switched_ratio_cloudlet_task_1,switched_ratio_cloudlet_task_2,switched_ratio_cloud_global,switched_ratio_cloud_task_1,switched_ratio_cloud_task_2,switched_response_system_global,switched_response_system_task_1,switched_response_system_task_2,switched_response_cloudlet_global,switched_response_cloudlet_task_1,switched_response_cloudlet_task_2,switched_response_cloud_global,switched_response_cloud_task_1,switched_response_cloud_task_2,throughput_system_global,throughput_system_task_1,throughput_system_task_2,throughput_cloudlet_global,throughput_cloudlet_task_1,throughput_cloudlet_task_2,throughput_cloud_global,throughput_cloud_task_1,throughput_cloud_task_2
100.01031953734235,1448,592,856,953,570,383,495,22,473,1186,578,608,714,556,158,472,22,450,3192.104363514591,715.1420169224148,2476.9623465921763,1008.8288798441092,702.5259416305296,306.3029382135797,2183.2754836704817,12.616075291885146,2170.6594083785967,4028.696480441148,1302.6966421508143,2725.999838290334,1820.0988935244004,1233.3800402402371,586.7188532841634,2208.5975869167482,69.31660191057726,2139.280985006171,219,0,219,219,0,219,219,0,219,208,0,208,0,0,0,208,0,208,1151.7829808489187,0,1151.7829808489187,0,0,0,1151.7829808489187,0,1151.7829808489187,281.2196578158581,0,281.2196578158581,281.2196578158581,0,281.2196578158581,0,0,0,31.91774987102913,7.15068225189893,24.767067619130202,10.08724784113331,7.024534516842704,3.0627133242906077,21.83050202989582,0.12614773505622578,21.704354294839593,3.3968773022269376,2.2538004189460454,4.4835523656091025,2.5491581141798325,2.218309424892513,3.713410463823819,4.679232175671077,3.1507546322989666,4.753957744458157,1.2841080265564297,0.0,1.2841080265564297,1.2841080265564297,0.0,1.2841080265564297,0.0,0.0,0.0,0.15124309392265192,0.0,0.2558411214953271,0.229800629590766,0.0,0.5718015665796344,0.44242424242424244,0.0,0.4630021141649049,5.537418177158263,0.0,5.537418177158263,0.0,0.0,0.0,5.537418177158263,0.0,5.537418177158263,11.858776229158686,5.779403592288128,6.079372636870557,7.139263261061806,5.5594262929276805,1.579836968134125,4.71951296809688,0.2199772993604478,4.499535668736432
200.0603377387252,2829,1174,1655,1918,1142,776,911,32,879,2386,1163,1223,1494,1131,363,892,32,860,5999.701953461081,1357.651899639926,4642.0500538211545,2001.6757579819077,1342.0722279312208,659.6035300506869,3998.026195479173,15.579671708705142,3982.446523770468,7748.96947878187,2484.574474695895,5264.395004085975,3657.059295172048,2379.650884700115,1277.408410471933,4091.910183609822,104.92358999578003,3986.9865936140422,404,0,404,404,0,404,404,0,404,396,0,396,0,0,0,396,0,396,2064.000367388877,0,2064.000367388877,0,0,0,2064.000367388877,0,2064.000367388877,502.73415469766667,0,502.73415469766667,502.73415469766667,0,502.73415469766667,0,0,0,29.989462285605914,6.786212174713971,23.20325011089194,10.005360285835648,6.708337310136606,3.2970229756990412,19.984101999770267,0.07787486457736506,19.906227135192903,3.247682095046886,2.1363495053275106,4.3044930532182955,2.447830853528814,2.1040237707339657,3.519031433806978,4.587343255167962,3.278862187368126,4.636030922807026,1.2443914720239273,0.0,1.2443914720239273,1.2443914720239273,0.0,1.2443914720239273,0.0,0.0,0.0,0.14280664545775892,0.0,0.24410876132930515,0.21063607924921793,0.0,0.520618556701031,0.4434687156970362,0.0,0.459613196814562,5.2121221398709014,0.0,5.2121221398709014,0.0,0.0,0.0,5.2121221398709014,0.0,5.2121221398709014,11.92640193937925,5.813246209345376,6.113155730033874,7.4677470651435875,5.653294464978178,1.8144526001654098,4.458654874235663,0.15995174436719867,4.298703129868464
300.06851977020517,4249,1789,2460,2860,1732,1128,1389,57,1332,3591,1776,1815,2217,1719,498,1374,57,1317,9102.02576034139,2181.3295159368404,6920.696244404549,3023.3475656862365,2157.2527038612943,866.0948618249421,6078.678194655153,24.076812075545995,6054.601382579607,11858.994641688172,3977.1090138441687,7881.8856278440035,5517.694999037346,3786.374677227111,1731.3203218102349,6341.299642650826,190.73433661705738,6150.565306033769,624,0,624,624,0,624,624,0,624,615,0,615,0,0,0,615,0,615,3175.340052796329,0,3175.340052796329,0,0,0,3175.340052796329,0,3175.340052796329,746.2087478226446,0,746.2087478226446,746.2087478226446,0,746.2087478226446,0,0,0,30.333157797798293,7.2694380523732365,23.063719745425054,10.075523976995454,7.189200338353838,2.8863236386416156,20.257633820802837,0.08023771401939865,20.177396106783437,3.302421231325027,2.239363183470816,4.342636709555925,2.488811456489556,2.202661243296749,3.4765468309442467,4.615210802511518,3.3462164318781995,4.67013311012435,1.1958473522798791,0.0,1.1958473522798791,1.1958473522798791,0.0,1.1958473522798791,0.0,0.0,0.0,0.14685808425511884,0.0,0.25365853658536586,0.21818181818181817,0.0,0.5531914893617021,0.44924406047516197,0.0,0.46846846846846846,5.163154557392405,0.0,5.163154557392405,0.0,0.0,0.0,5.163154557392405,0.0,5.163154557392405,11.967266685455762,5.918648185288062,6.0486185001676995,7.388312515080876,5.72869157123321,1.6596209438476661,4.578954170374886,0.18995661405485337,4.388997556320033
400.0973427733579,5720,2389,3331,3828,2322,1506,1892,67,1825,4833,2381,2452,2966,2314,652,1867,67,1800,12559.707722897281,2915.2799156357805,9644.427807261502,4038.0834970122196,2889.097249916341,1148.9862470958785,8521.624225885063,26.182665719439676,8495.441560165624,16192.104926875836,5317.9565287818905,10874.148398093945,7391.005650920779,5098.0580873179815,2292.947563602797,8801.099275955057,219.89844146390888,8581.200834491148,843,0,843,843,0,843,843,0,843,831,0,831,0,0,0,831,0,831,4321.867470011545,0,4321.867470011545,0,0,0,4321.867470011545,0,4321.867470011545,1007.2141083233382,0,1007.2141083233382,1007.2141083233382,0,1007.2141083233382,0,0,0,31.391629936447604,7.286426586659915,24.10520334978769,10.092752601208007,7.22098584781884,2.871766753389166,21.298877335239602,0.06544073884107574,21.233436596398526,3.3503217311971523,2.233497072146951,4.434807666433093,2.4919101992315507,2.203136597803795,3.516790741722081,4.714032820543683,3.2820662905061027,4.767333796939527,1.1947972815223467,0.0,1.1947972815223467,1.1947972815223467,0.0,1.1947972815223467,0.0,0.0,0.0,0.1473776223776224,0.0,0.25307715400780545,0.22021943573667713,0.0,0.5597609561752988,0.4455602536997886,0.0,0.4619178082191781,5.200803213010283,0.0,5.200803213010283,0.0,0.0,0.0,5.200803213010283,0.0,5.200803213010283,12.079560355235193,5.951051770290708,6.128508584944484,7.413195947367594,5.7835925226596805,1.6296034247079134,4.666364407867599,0.1674592476310279,4.49890516023657
500.1089447362854,7176,2955,4221,4783,2878,1905,2393,77,2316,6068,2946,3122,3694,2869,825,2374,77,2297,16107.068037188976,3606.389842344197,12500.678194844779,5052.778120737488,3574.2643038379415,1478.513816899547,11054.289916451487,32.125538506255275,11022.164377945232,20732.349290634345,6591.584745598543,14140.764545035803,9278.05684141423,6330.101225435732,2947.9556159784993,11454.292449220115,261.4835201628109,11192.808929057304,1069,0,1069,1069,0,1069,1069,0,1069,1060,0,1060,0,0,0,1060,0,1060,5631.336521122887,0,5631.336521122887,0,0,0,5631.336521122887,0,5631.336521122887,1311.7772716939749,0,1311.7772716939749,1311.7772716939749,0,1311.7772716939749,0,0,0,32.20711848231881,7.211208438285177,24.995910044033636,10.103354826820565,7.14697135785624,2.956383468964324,22.10376365549825,0.0642370804289364,22.03952657506931,3.416669296413043,2.2374693637469596,4.529392871568162,2.51165588560212,2.2063789562341345,3.573279534519393,4.8248915118871585,3.3958898722442976,4.872794483699305,1.2271068958783675,0.0,1.2271068958783675,1.2271068958783675,0.0,1.2271068958783675,0.0,0.0,0.0,0.14896878483835005,0.0,0.25325752191423834,0.22349989546309848,0.0,0.5611548556430446,0.4467195988299206,0.0,0.46157167530224524,5.3125816237008365,0.0,5.3125816237008365,0.0,0.0,0.0,5.3125816237008365,0.0,5.3125816237008365,12.133356269401945,5.890716474894221,6.242639794507725,7.386390583251613,5.736750022563313,1.6496405606883002,4.746965686150332,0.15396645233090803,4.592999233819425
600.1662043440111,8680,3567,5113,5789,3485,2304,2891,82,2809,7324,3547,3777,4463,3465,998,2861,82,2779,19561.607014479076,4319.823529608445,15241.783484870632,6060.348747310659,4286.2265909704965,1774.122156340162,13501.25826716842,33.59693863794853,13467.66132853047,25052.211663558453,7856.131691999246,17196.079971559207,11149.480221194191,7586.786290712837,3562.6939304813545,13902.731442364262,269.3454012864088,13633.386041077852,1306,0,1306,1306,0,1306,1306,0,1306,1289,0,1289,0,0,0,1289,0,1289,6871.844148036722,0,6871.844148036722,0,0,0,6871.844148036722,0,6871.844148036722,1585.6259743755954,0,1585.6259743755954,1585.6259743755954,0,1585.6259743755954,0,0,0,32.59364968052499,7.197712064327354,25.39593761619764,10.097784086217738,7.141732673294048,2.95605141292369,22.495865594307258,0.05597939103330617,22.43988620327395,3.42056412664643,2.214866561037284,4.552840871474506,2.4982030520264824,2.189548713048438,3.569833597676708,4.8593958204698575,3.2847000156879123,4.905860396213693,1.2141087093228142,0.0,1.2141087093228142,1.2141087093228142,0.0,1.2141087093228142,0.0,0.0,0.0,0.15046082949308756,0.0,0.2554273420692353,0.22560027638624977,0.0,0.5668402777777778,0.4517468004150813,0.0,0.46493414026343893,5.33114363695634,0.0,5.33114363695634,0.0,0.0,0.0,5.33114363695634,0.0,5.33114363695634,12.203286268018406,5.910029545693786,6.293256722324621,7.43627343175398,5.7734007261993145,1.6628727055546655,4.767012836264427,0.1366288194944715,4.6303840167699555
700.1893877450492,10169,4175,5994,6752,4080,2672,3417,95,3322,8576,4156,4420,5190,4062,1128,3386,94,3292,23096.41236269237,5126.519254533618,17969.89310815875,7111.382809992116,5088.588149556356,2022.7946604357599,15985.02955270025,37.93110497726132,15947.09844772299,29487.42563585125,9255.627784835224,20231.797851016025,13014.961677131045,8960.094040042157,4054.867637088888,16472.463958720204,295.5337447930666,16176.930213927139,1542,0,1542,1542,0,1542,1542,0,1542,1529,0,1529,0,0,0,1529,0,1529,8273.225408781578,0,8273.225408781578,0,0,0,8273.225408781578,0,8273.225408781578,1844.8420400115738,0,1844.8420400115738,1844.8420400115738,0,1844.8420400115738,0,0,0,32.98595032563127,7.321618042574889,25.664332283056385,10.156370454134175,7.267445406369394,2.8889250477647823,22.829579871497096,0.0541726362054957,22.775407235291603,3.4383658623893716,2.2270519212789277,4.577329830546612,2.5076997451119545,2.205833097006932,3.5947408130220637,4.864874175640934,3.1439760084368786,4.914012823185644,1.1963956160905147,0.0,1.1963956160905147,1.1963956160905147,0.0,1.1963956160905147,0.0,0.0,0.0,0.151637329137575,0.0,0.25725725725725723,0.22837677725118483,0.0,0.5770958083832335,0.45127304653204564,0.0,0.4641782059000602,5.410873387038311,0.0,5.410873387038311,0.0,0.0,0.0,5.410873387038311,0.0,5.410873387038311,12.248114795939562,5.935536974338248,6.312577821601313,7.412280292785253,5.801287581752157,1.6109927110330953,4.8358345031543095,0.13424939258609128,4.701585110568218
800.1945777452099,11684,4773,6911,7746,4671,3075,3938,102,3836,9866,4763,5103,5950,4661,1289,3916,102,3814,26665.24879795662,5842.14674014339,20823.10205781323,8111.768201338618,5801.139862462197,2310.6283388764214,18553.480596618003,41.006877681192854,18512.47371893681,34025.20266388958,10616.809734358703,23408.392929530874,14899.147628855835,10259.774575148307,4639.373053707528,19126.05503503374,357.0351592103957,18769.019875823346,1780,0,1780,1780,0,1780,1780,0,1780,1769,0,1769,0,0,0,1769,0,1769,9520.463934053267,0,9520.463934053267,0,0,0,9520.463934053267,0,9520.463934053267,2114.5804113778977,0,2114.5804113778977,2114.5804113778977,0,2114.5804113778977,0,0,0,33.32345599378343,7.300907682485683,26.02254831129775,10.137244648915239,7.249661549580431,2.887583099334808,23.186211344868198,0.051246132905251776,23.134965211962946,3.4487332925085727,2.229017370220177,4.587182623854766,2.5040584250177873,2.2011960041081973,3.5992033000058403,4.884079426719546,3.5003446981411344,4.921085442009267,1.18796652324601,0.0,1.18796652324601,1.18796652324601,0.0,1.18796652324601,0.0,0.0,0.0,0.15234508729887025,0.0,0.2575604109390826,0.22979602375419572,0.0,0.5788617886178862,0.45200609446419504,0.0,0.4640250260688217,5.381833767130168,0.0,5.381833767130168,0.0,0.0,0.0,5.381833767130168,0.0,5.381833767130168,12.329501191823164,5.952302268057342,6.377198923765823,7.435691474898422,5.824833271344797,1.6108582035536245,4.893809716924743,0.12746899671254439,4.766340720212199
900.2834749601693,13110,5362,7748,8687,5242,3445,4423,120,4303,11072,5353,5719,6673,5233,1440,4399,120,4279,29940.69815105351,6610.193455505758,23330.504695547756,9143.825469612595,6563.376747153912,2580.448722458682,20796.87268144092,46.8167083518453,20750.055973089075,38288.23920061886,12060.045524025356,26228.193676593502,16791.70283450948,11616.537982245465,5175.1648522640135,21496.53636610938,443.50754177989154,21053.02882432949,1996,0,1996,1996,0,1996,1996,0,1996,1982,0,1982,0,0,0,1982,0,1982,10652.974052664238,0,10652.974052664238,0,0,0,10652.974052664238,0,10652.974052664238,2360.339311202217,0,2360.339311202217,2360.339311202217,0,2360.339311202217,0,0,0,33.25696737061419,7.342346760056002,25.914620610558195,10.15660702871075,7.2903445744622735,2.8662624542484765,23.100360341903446,0.052002185593728226,23.048358156309718,3.45811408965127,2.2529507797544097,4.586150319390366,2.5163648785418076,2.2198620260358237,3.5938644807388984,4.8866870575379355,3.695896181499096,4.9200815200583055,1.1825347250512108,0.0,1.1825347250512108,1.1825347250512108,0.0,1.1825347250512108,0.0,0.0,0.0,0.15225019069412662,0.0,0.25761486835312336,0.22976861977667778,0.0,0.5793904208998548,0.45127741352023515,0.0,0.46386242156634905,5.374860773291744,0.0,5.374860773291744,0.0,0.0,0.0,5.374860773291744,0.0,5.374860773291744,12.298348584583152,5.945904983135262,6.352443601447891,7.4121098360660564,5.812613632868826,1.5994962031972308,4.886238748517096,0.1332913502664359,4.75294739825066
1000.3645895720376,14570,5949,8621,9645,5815,3830,4925,134,4791,12306,5934,6372,7407,5800,1607,4899,134,4765,33298.431060580435,7294.161799013391,26004.269261567046,10120.956262598504,7241.232360364898,2879.7239022336053,23177.474797981933,52.9294386484924,23124.545359333442,42738.63261080373,13386.873907796986,29351.758703006744,18674.799782122653,12880.058154705985,5794.741627416666,24063.832828681083,506.8157530910015,23557.01707559008,2220,0,2220,2220,0,2220,2220,0,2220,2206,0,2206,0,0,0,2206,0,2206,11936.740565091233,0,11936.740565091233,0,0,0,11936.740565091233,0,11936.740565091233,2628.614978479827,0,2628.614978479827,2628.614978479827,0,2628.614978479827,0,0,0,33.28629522444984,7.291503392911858,25.994791831537977,10.117267612329535,7.23859324475164,2.8786743675778945,23.169027612120303,0.05291014816021822,23.116117463960087,3.4729914359502465,2.2559612247719896,4.606365144853538,2.5212366386016813,2.2206996818458595,3.6059375403961833,4.911988738248843,3.7822071126194143,4.943760141781759,1.1840608011170393,0.0,1.1840608011170393,1.1840608011170393,0.0,1.1840608011170393,0.0,0.0,0.0,0.1523678792038435,0.0,0.2575107296137339,0.2301710730948678,0.0,0.5796344647519582,0.45076142131979696,0.0,0.4633688165309956,5.411033801038637,0.0,5.411033801038637,0.0,0.0,0.0,5.411033801038637,0.0,5.411033801038637,12.301514995912227,5.931837313972302,6.3696776819399235,7.404300469260674,5.797886151169422,1.606414318091252,4.897214526651552,0.13395116280287975,4.763263363848672
