time,arrived_system_global,arrived_system_task_1,arrived_system_task_2,arrived_cloudlet_global,arrived_cloudlet_task_1,arrived_cloudlet_task_2,arrived_cloud_global,arrived_cloud_task_1,arrived_cloud_task_2,completed_system_global,completed_system_task_1,completed_system_task_2,completed_cloudlet_global,completed_cloudlet_task_1,completed_cloudlet_task_2,completed_cloud_global,completed_cloud_task_1,completed_cloud_task_2,population_system_global,population_system_task_1,population_system_task_2,population_cloudlet_global,population_cloudlet_task_1,population_cloudlet_task_2,population_cloud_global,population_cloud_task_1,population_cloud_task_2,response_system_global,response_system_task_1,response_system_task_2,response_cloudlet_global,response_cloudlet_task_1,response_cloudlet_task_2,response_cloud_global,response_cloud_task_1,response_cloud_task_2,service_system_global,service_system_task_1,service_system_task_2,service_cloudlet_global,service_cloudlet_task_1,service_cloudlet_task_2,service_cloud_global,service_cloud_task_1,service_cloud_task_2,switched_system_global,switched_system_task_1,switched_system_task_2,switched_cloudlet_global,switched_cloudlet_task_1,switched_cloudlet_task_2,switched_cloud_global,switched_cloud_task_1,switched_cloud_task_2,switched_completed_system_global,switched_completed_system_task_1,switched_completed_system_task_2,switched_completed_cloudlet_global,switched_completed_cloudlet_task_1,switched_completed_cloudlet_task_2,switched_completed_cloud_global,switched_completed_cloud_task_1,switched_completed_cloud_task_2,switched_ratio_system_global,switched_ratio_system_task_1,switched_ratio_system_task_2,switched_ratio_cloudlet_global,switched_ratio_cloudlet_task_1,switched_ratio_cloudlet_task_2,switched_ratio_cloud_global,switched_ratio_cloud_task_1,switched_ratio_cloud_task_2,switched_response_system_global,switched_response_system_task_1,switched_response_system_task_2,switched_response_cloudlet_global,switched_response_cloudlet_task_1,switched_response_cloudlet_task_2,switched_response_cloud_global,switched_response_cloud_task_1,switched_response_cloud_task_2,switched_service_system_global,switched_service_system_task_1,switched_service_system_task_2,switched_service_cloudlet_global,switched_service_cloudlet_task_1,switched_service_cloudlet_task_2,switched_service_cloud_global,switched_service_cloud_task_1,switched_service_cloud_task_2,throughput_system_global,throughput_system_task_1,throughput_system_task_2,throughput_cloudlet_global,throughput_cloudlet_task_1,throughput_cloudlet_task_2,throughput_cloud_global,throughput_cloud_task_1,throughput_cloud_task_2
100.11663033392162,1408.0,607.0,801.0,964.0,597.0,367.0,444.0,10.0,434.0,1157.0,589.0,568.0,735.0,580.0,155.0,422.0,9.0,413.0,39.87266553480474,13.46561969439729,26.40704584040749,18.46331236897269,13.009958071278811,5.453354297693924,22.65011547344112,0.2886836027713627,22.361431870669737,3.210399483776539,2.1432141952404176,4.317040566431074,2.0769035451806754,2.1486634458778817,1.8083826264427436,5.184616343653221,1.792040265270509,5.258546572964224,3714.4322027294556,1262.353160996606,2452.07904173285,1526.5241057077965,1246.2247986091713,280.29930709862526,2187.908097021659,16.12836238743458,2171.7797346342245,209.0,0.0,209.0,209.0,0.0,209.0,209.0,0.0,209.0,198.0,0.0,198.0,0.0,0.0,0.0,198.0,0.0,198.0,0.1484375,0.0,0.26092384519350814,0.21680497925311204,0.0,0.5694822888283378,0.47072072072072074,0.0,0.4815668202764977,6.231112535683957,0,6.231112535683957,0,0,0,6.231112535683957,0,6.231112535683957,1233.7602820654236,0.0,1233.7602820654236,0.0,0.0,0.0,1233.7602820654236,0.0,1233.7602820654236,11.556521590279534,5.883138475950428,5.673383114329106,7.341437656746289,5.793243320969861,1.5481943357764283,4.2150839335332435,0.08989515498056681,4.125188778552677
200.1363981606401,2830.0,1199.0,1631.0,1913.0,1181.0,732.0,917.0,18.0,899.0,2356.0,1189.0,1167.0,1456.0,1171.0,285.0,900.0,18.0,882.0,41.640615125342364,13.544765114809367,28.09585001053298,18.545168067226832,12.967174369747893,5.577993697478978,24.05668684645018,0.4276279581728127,23.62905888827738,3.420941967776008,2.221311306361612,4.643187774478421,2.144942878485357,2.1926432420690785,1.9489529635501348,5.485224938895105,4.086328155614783,5.513773852839602,8059.739276080274,2641.139143263957,5418.6001328163175,3123.0368310746794,2567.585236462891,555.4515946117884,4936.702445005595,73.55390680106609,4863.148538204529,439.0,0.0,439.0,439.0,0.0,439.0,439.0,0.0,439.0,428.0,0.0,428.0,0.0,0.0,0.0,428.0,0.0,428.0,0.15512367491166076,0.0,0.2691600245248314,0.22948248823836906,0.0,0.5997267759562842,0.4787350054525627,0.0,0.4883203559510567,6.595599745793331,0,6.595599745793331,0,0,0,6.595599745793331,0,6.595599745793331,2822.9166911995458,0.0,2822.9166911995458,0.0,0.0,0.0,2822.9166911995458,0.0,2822.9166911995458,11.771971623617155,5.940948327878098,5.831023295739057,7.275038490656442,5.851009665218883,1.424028825437559,4.496933132960713,0.08993866265921426,4.406994470301498
300.1506891013384,4238.0,1782.0,2456.0,2879.0,1762.0,1117.0,1359.0,20.0,1339.0,3558.0,1772.0,1786.0,2217.0,1752.0,465.0,1341.0,20.0,1321.0,41.0343911645465,13.28281839787502,27.75157276667136,18.502875065342366,12.850670848579888,5.65220421676249,23.394814814814833,0.2929629629629641,23.101851851851812,3.3816615447532734,2.2055284236475714,4.548575257294877,2.124063092380506,2.188098777362798,1.882793156705289,5.460778449235321,3.7323654381937375,5.486946700727245,12031.951776232147,3908.1963667034966,8123.7554095286505,4709.0478758075815,3833.549057939622,875.4988178679594,7322.903900424566,74.64730876387475,7248.256591660691,643.0,0.0,643.0,643.0,0.0,643.0,643.0,0.0,643.0,636.0,0.0,636.0,0.0,0.0,0.0,636.0,0.0,636.0,0.15172251061821615,0.0,0.26180781758957655,0.2233414379993053,0.0,0.5756490599820949,0.4731420161883738,0.0,0.48020911127707244,6.5353528086917985,0,6.5353528086917985,0,0,0,6.5353528086917985,0,6.5353528086917985,4156.484386327984,0.0,4156.484386327984,0.0,0.0,0.0,4156.484386327984,0.0,4156.484386327984,11.854045748329867,5.903701255210939,5.950344493118926,7.386289888714815,5.837068058199529,1.549221830515286,4.467755859615051,0.06663319701141016,4.40112266260364
400.17811241004205,5715.0,2369.0,3346.0,3835.0,2325.0,1510.0,1880.0,44.0,1836.0,4796.0,2359.0,2437.0,2942.0,2315.0,627.0,1854.0,44.0,1810.0,41.62301546124332,13.538030507419268,28.08498495382386,18.495360083649153,12.869690236570403,5.625669847078805,24.033476164970523,0.5942688805570441,23.43920728441348,3.3883906254790013,2.2428806731357582,4.497236738559719,2.1511008811424546,2.212963891841622,1.9226912004908234,5.351770575769249,3.8169113253158824,5.38908207136038,16250.72143979729,5290.955507927254,10959.765931870035,6328.538792321102,5123.011409613356,1205.5273827077463,9922.182647476187,167.94409831389882,9754.238549162288,874.0,0.0,874.0,874.0,0.0,874.0,874.0,0.0,874.0,861.0,0.0,861.0,0.0,0.0,0.0,861.0,0.0,861.0,0.15293088363954505,0.0,0.2612074118350269,0.22790091264667536,0.0,0.5788079470198676,0.4648936170212766,0.0,0.4760348583877996,6.386907860495768,0,6.386907860495768,0,0,0,6.386907860495768,0,6.386907860495768,5499.127667886856,0.0,5499.127667886856,0.0,0.0,0.0,5499.127667886856,0.0,5499.127667886856,11.984663456770429,5.894875123961936,6.089788332808494,7.351726415725313,5.7849240830741335,1.56680233265118,4.632937041045116,0.10995104088780211,4.522986000157314
500.1818828804975,7179.0,2953.0,4226.0,4799.0,2896.0,1903.0,2380.0,57.0,2323.0,6031.0,2940.0,3091.0,3673.0,2883.0,790.0,2358.0,57.0,2301.0,42.121943159286445,13.548909451420963,28.57303370786519,18.53006890791397,12.852474420547104,5.677594487366876,24.394048121570286,0.5968763191219917,23.797171802448254,3.415051548838053,2.246031131193253,4.5269635604445595,2.1467696871262594,2.211654779113707,1.9099801678859905,5.390623761758926,3.984750833742916,5.425449818645894,20596.175891042298,6603.331525708164,13992.844365334133,7885.08506081475,6376.200728184818,1508.8843326299325,12711.090830227547,227.13079752334622,12483.9600327042,1106.0,0.0,1106.0,1106.0,0.0,1106.0,1106.0,0.0,1106.0,1095.0,0.0,1095.0,0.0,0.0,0.0,1095.0,0.0,1095.0,0.15406045410224264,0.0,0.26171320397539044,0.2304646801416962,0.0,0.581187598528639,0.4647058823529412,0.0,0.4761084804132587,6.459135893090623,0,6.459135893090623,0,0,0,6.459135893090623,0,6.459135893090623,7072.753802934231,0.0,7072.753802934231,0.0,0.0,0.0,7072.753802934231,0.0,7072.753802934231,12.057613852921008,5.8778618351165255,6.179752017804483,7.343328748429592,5.763903289333654,1.5794254590959371,4.714285104491418,0.11395854578287141,4.600326558708546
600.226639726206,8675.0,3600.0,5075.0,5793.0,3522.0,2271.0,2882.0,78.0,2804.0,7298.0,3582.0,3716.0,4441.0,3505.0,936.0,2857.0,77.0,2780.0,42.23543473806454,13.839901646062394,28.39553309200188,18.549455300017282,13.031212173612317,5.518243126404972,24.38264506011499,0.6901899285589823,23.69245513155596,3.4070816607850243,2.258857292789357,4.513900736716262,2.138345783631707,2.2135710244044327,1.8566529749688834,5.37923987934921,4.320264704336888,5.40857120613912,24864.881960409108,8091.226822771477,16773.65513763763,9496.39362510841,7758.566440537536,1737.8271845708748,15368.488335300695,332.66038223394037,15035.827953066755,1332.0,0.0,1332.0,1332.0,0.0,1332.0,1332.0,0.0,1332.0,1321.0,0.0,1321.0,0.0,0.0,0.0,1321.0,0.0,1321.0,0.15354466858789625,0.0,0.2624630541871921,0.22993267736923872,0.0,0.5865257595772787,0.4621790423317141,0.0,0.47503566333808844,6.449828887932736,0,6.449828887932736,0,0,0,6.449828887932736,0,6.449828887932736,8520.223960959145,0.0,8520.223960959145,0.0,0.0,0.0,8520.223960959145,0.0,8520.223960959145,12.15874057727426,5.967745786214908,6.190994791059352,7.398871869508769,5.8394609102968325,1.5594109592119358,4.759868707765492,0.1282848759180759,4.631583831847417
700.2574319808407,10169.0,4208.0,5961.0,6770.0,4121.0,2649.0,3399.0,87.0,3312.0,8549.0,4191.0,4358.0,5180.0,4105.0,1075.0,3369.0,86.0,3283.0,42.406018545518165,13.860325421356531,28.54569312416163,18.564529250795033,13.102137415871589,5.462391834923442,24.582446808510593,0.6334219858156035,23.949024822695,3.408859000895727,2.2606927652571795,4.513027126999709,2.1450459488996456,2.2180309396895836,1.8663451236041142,5.352032526968658,4.2970508345011575,5.379668355647368,29142.33559865757,9474.56337919284,19667.772219464732,11111.338015300164,9105.01700742574,2006.3210078744228,18030.99758335741,369.5463717670996,17661.45121159031,1571.0,0.0,1571.0,1571.0,0.0,1571.0,1571.0,0.0,1571.0,1555.0,0.0,1555.0,0.0,0.0,0.0,1555.0,0.0,1555.0,0.15448913364145933,0.0,0.2635463848347593,0.23205317577548007,0.0,0.5930539826349566,0.46219476316563696,0.0,0.47433574879227053,6.444954683520469,0,6.444954683520469,0,0,0,6.444954683520469,0,6.444954683520469,10021.904532874329,0.0,10021.904532874329,0.0,0.0,0.0,10021.904532874329,0.0,10021.904532874329,12.208367393998474,5.984941835097392,6.2234255589010825,7.397279576665352,5.862129857569744,1.535149719095609,4.811087817333122,0.1228119775276487,4.688275839805473
800.2739717479096,11574.0,4767.0,6807.0,7659.0,4653.0,3006.0,3915.0,114.0,3801.0,9738.0,4753.0,4985.0,5856.0,4639.0,1217.0,3882.0,114.0,3768.0,42.911614092585125,13.983101188037669,28.92851290454727,18.58578992090987,13.11948493365574,5.466304987254049,25.07387456714116,0.7416955239194563,24.33217904322171,3.457817766445069,2.3041410482472706,4.557802809894243,2.17785772038582,2.2495099915489103,1.9047312734461508,5.388638485075405,4.527241680034055,5.414699853380795,33672.22940964208,10951.582402319276,22720.6470073228,12753.53481057936,10435.476850795394,2318.0579597839655,20918.69459906272,516.1055515238822,20402.589047538837,1784.0,0.0,1784.0,1784.0,0.0,1784.0,1784.0,0.0,1784.0,1765.0,0.0,1765.0,0.0,0.0,0.0,1765.0,0.0,1765.0,0.15413858648695353,0.0,0.26208314969883945,0.2329285807546677,0.0,0.5934797072521624,0.45568326947637294,0.0,0.46935017100762955,6.453617341417696,0,6.453617341417696,0,0,0,6.453617341417696,0,6.453617341417696,11390.634607602235,0.0,11390.634607602235,0.0,0.0,0.0,11390.634607602235,0.0,11390.634607602235,12.168332775750352,5.939216028254408,6.229116747495945,7.3174940167174025,5.796764812765032,1.5207292039523699,4.85083875903295,0.14245121548937564,4.708387543543575
900.2962630542124,13074.0,5386.0,7688.0,8644.0,5259.0,3385.0,4430.0,127.0,4303.0,11009.0,5377.0,5632.0,6599.0,5250.0,1349.0,4410.0,127.0,4283.0,43.298299705282396,14.076127862162743,29.22217184311952,18.60436569972791,13.263968502113334,5.340397197614494,25.416968325791736,0.6876696832579174,24.729298642533905,3.4841303038822846,2.312940235768476,4.6022924125910825,2.1834913075449407,2.265709879395227,1.8635153978236645,5.430369926746261,4.265376227576021,5.464914451564057,38356.79051544007,12436.679647727096,25920.110867712978,14408.859138489064,11894.976866824942,2513.8822716641234,23947.93137695101,541.7027809021547,23406.228596048855,2028.0,0.0,2028.0,2028.0,0.0,2028.0,2028.0,0.0,2028.0,2018.0,0.0,2018.0,0.0,0.0,0.0,2018.0,0.0,2018.0,0.15511702615878845,0.0,0.26378772112382937,0.23461360481258678,0.0,0.5991137370753323,0.45778781038374716,0.0,0.47129909365558914,6.531939527533999,0,6.531939527533999,0,0,0,6.531939527533999,0,6.531939527533999,13181.45396656361,0.0,13181.45396656361,0.0,0.0,0.0,13181.45396656361,0.0,13181.45396656361,12.22819693003333,5.972478417003289,6.255718513030041,7.329809386982464,5.831413741727221,1.4983956452552423,4.898387543050866,0.14106467527606803,4.757322867774798
1000.3501426466933,14560.0,5981.0,8579.0,9613.0,5836.0,3777.0,4947.0,145.0,4802.0,12245.0,5971.0,6274.0,7325.0,5826.0,1499.0,4920.0,145.0,4775.0,43.25520642295317,14.073929168194908,29.18127725475813,18.623086535457706,13.25424346558366,5.368843069873986,25.3655619742575,0.6904834296138631,24.67507854464372,3.4742899393860447,2.3126565446174956,4.579822773329782,2.18506853753122,2.2664757362452588,1.8686720467320288,5.393710014302018,4.168169576180607,5.430925378391568,42542.68030778212,13808.872227911066,28733.80807987105,16005.627037416189,13204.487639364877,2801.139398051311,26537.053270365926,604.3845885461881,25932.668681819738,2268.0,0.0,2268.0,2268.0,0.0,2268.0,2268.0,0.0,2268.0,2256.0,0.0,2256.0,0.0,0.0,0.0,2256.0,0.0,2256.0,0.15576923076923077,0.0,0.2643664762792866,0.23593051076667013,0.0,0.6004765687053217,0.4584596725288053,0.0,0.47230320699708456,6.499010630409396,0,6.499010630409396,0,0,0,6.499010630409396,0,6.499010630409396,14661.767982203597,0.0,14661.767982203597,0.0,0.0,0.0,14661.767982203597,0.0,14661.767982203597,12.240714004001223,5.968910030044206,6.2718039739570175,7.322436102842708,5.823960782957218,1.4984753198854908,4.918277901158516,0.14494924708698878,4.773328654071527
