time,arrived_system_global,arrived_system_task_1,arrived_system_task_2,arrived_cloudlet_global,arrived_cloudlet_task_1,arrived_cloudlet_task_2,arrived_cloud_global,arrived_cloud_task_1,arrived_cloud_task_2,completed_system_global,completed_system_task_1,completed_system_task_2,completed_cloudlet_global,completed_cloudlet_task_1,completed_cloudlet_task_2,completed_cloud_global,completed_cloud_task_1,completed_cloud_task_2,population_area_system_global,population_area_system_task_1,population_area_system_task_2,population_area_cloudlet_global,population_area_cloudlet_task_1,population_area_cloudlet_task_2,population_area_cloud_global,population_area_cloud_task_1,population_area_cloud_task_2,service_system_global,service_system_task_1,service_system_task_2,service_cloudlet_global,service_cloudlet_task_1,service_cloudlet_task_2,service_cloud_global,service_cloud_task_1,service_cloud_task_2,switched_system_global,switched_system_task_1,switched_system_task_2,switched_cloudlet_global,switched_cloudlet_task_1,switched_cloudlet_task_2,switched_cloud_global,switched_cloud_task_1,switched_cloud_task_2,switched_completed_system_global,switched_completed_system_task_1,switched_completed_system_task_2,switched_completed_cloudlet_global,switched_completed_cloudlet_task_1,switched_completed_cloudlet_task_2,switched_completed_cloud_global,switched_completed_cloud_task_1,switched_completed_cloud_task_2,switched_service_system_global,switched_service_system_task_1,switched_service_system_task_2,switched_service_cloudlet_global,switched_service_cloudlet_task_1,switched_service_cloudlet_task_2,switched_service_cloud_global,switched_service_cloud_task_1,switched_service_cloud_task_2,switched_service_lost_system_global,switched_service_lost_system_task_1,switched_service_lost_system_task_2,switched_service_lost_cloudlet_global,switched_service_lost_cloudlet_task_1,switched_service_lost_cloudlet_task_2,switched_service_lost_cloud_global,switched_service_lost_cloud_task_1,switched_service_lost_cloud_task_2,population_system_global,population_system_task_1,population_system_task_2,population_cloudlet_global,population_cloudlet_task_1,population_cloudlet_task_2,population_cloud_global,population_cloud_task_1,population_cloud_task_2,response_system_global,response_system_task_1,response_system_task_2,response_cloudlet_global,response_cloudlet_task_1,response_cloudlet_task_2,response_cloud_global,response_cloud_task_1,response_cloud_task_2,service_lost_system_global,service_lost_system_task_1,service_lost_system_task_2,service_lost_cloudlet_global,service_lost_cloudlet_task_1,service_lost_cloudlet_task_2,service_lost_cloud_global,service_lost_cloud_task_1,service_lost_cloud_task_2,switched_ratio_system_global,switched_ratio_system_task_1,switched_ratio_system_task_2,switched_ratio_cloudlet_global,switched_ratio_cloudlet_task_1,switched_ratio_cloudlet_task_2,switched_ratio_cloud_global,switched_ratio_cloud_task_1,switched_ratio_cloud_task_2,switched_response_system_global,switched_response_system_task_1,switched_response_system_task_2,switched_response_cloudlet_global,switched_response_cloudlet_task_1,switched_response_cloudlet_task_2,switched_response_cloud_global,switched_response_cloud_task_1,switched_response_cloud_task_2,throughput_system_global,throughput_system_task_1,throughput_system_task_2,throughput_cloudlet_global,throughput_cloudlet_task_1,throughput_cloudlet_task_2,throughput_cloud_global,throughput_cloud_task_1,throughput_cloud_task_2
100.02199418624646,1450,580,870,951,557,394,499,23,476,1182,569,613,708,547,161,474,22,452,3236.749560323747,685.3969177798282,2551.352642543919,999.9840842110932,675.2979117064025,324.6861725046907,2236.765476112654,10.099006073425684,2226.6664700392284,3989.683183329626,1228.7379439556953,2760.9452393739307,1785.6969041056414,1171.0305984922934,614.6663056133481,2203.9862792239846,57.70734546340188,2146.2789337605827,223,0,223,223,0,223,223,0,223,215,0,215,0,0,0,215,0,215,1093.7897820128314,0,1093.7897820128314,0,0,0,1093.7897820128314,0,1093.7897820128314,281.7850528221055,0,281.7850528221055,281.7850528221055,0,281.7850528221055,0,0,0,32.3603782013858,6.852462034535938,25.507916166849864,9.997641942121927,6.751494180859468,3.24614776126246,22.362736259263876,0.10096785367647018,22.261768405587404,3.375366483358398,2.159469145792083,4.503988971246216,2.522170768510793,2.1408237632400247,3.817803140455578,4.649760082751023,2.623061157427358,4.748404720709254,1.2636101023412802,0.0,1.2636101023412802,1.2636101023412802,0.0,1.2636101023412802,0.0,0.0,0.0,0.15379310344827588,0.0,0.25632183908045975,0.23449001051524712,0.0,0.565989847715736,0.4468937875751503,0.0,0.4684873949579832,5.087394334943402,0.0,5.087394334943402,0.0,0.0,0.0,5.087394334943402,0.0,5.087394334943402,11.817400858845614,5.688748805992517,6.128652052853098,7.078443154029353,5.468797182562226,1.609645971467127,4.738957704816261,0.21995162343029062,4.519006081385971
200.02344752748462,2907,1165,1742,1947,1139,808,960,26,934,2417,1148,1269,1481,1122,359,936,26,910,6459.799877925903,1350.9647782175816,5108.835099708322,2003.1492888237049,1338.525857396547,664.6234314271578,4456.650589102198,12.438920821034458,4444.211668281164,8202.068381619298,2466.842270406056,5735.226111213243,3651.7149518382384,2374.943234729034,1276.7717171092047,4550.35342978106,91.89903567702203,4458.454394104038,446,0,446,446,0,446,446,0,446,431,0,431,0,0,0,431,0,431,2240.17352668981,0,2240.17352668981,0,0,0,2240.17352668981,0,2240.17352668981,526.2229971578297,0,526.2229971578297,526.2229971578297,0,526.2229971578297,0,0,0,32.29521317513679,6.754032064325607,25.54118111081118,10.014572359315315,6.691844750914136,3.3227276084011796,22.28064081582147,0.06218731341147024,22.21845350241,3.393491262564873,2.1488173087160765,4.519484721208229,2.4657089478988783,2.1167052002932567,3.5564671785771718,4.8614887070310475,3.534578295270078,4.899400433081361,1.179872190936838,0.0,1.179872190936838,1.179872190936838,0.0,1.179872190936838,0.0,0.0,0.0,0.15342277261781906,0.0,0.25602755453501724,0.229070364663585,0.0,0.551980198019802,0.46458333333333335,0.0,0.47751605995717344,5.1976183913916705,0.0,5.1976183913916705,0.0,0.0,0.0,5.1976183913916705,0.0,5.1976183913916705,12.08358334923653,5.739327134846312,6.344256214390218,7.4041319570621855,5.609342373952581,1.7947895831096046,4.679451392174345,0.12998476089373182,4.549466631280613
300.0408876957963,4432,1817,2615,2917,1746,1171,1515,71,1444,3717,1800,1917,2225,1729,496,1492,71,1421,9924.12522159379,2212.694413233486,7711.430808360303,3082.18617524231,2163.7012301967075,918.4849450456029,6841.939046351478,48.993183036778476,6792.9458633147,12703.509949246662,3993.1369353551945,8710.373013891467,5513.069945753882,3733.907162011836,1779.1627837420463,7190.44000349278,259.22977334335854,6931.2102301494215,673,0,673,673,0,673,673,0,673,661,0,661,0,0,0,661,0,661,3466.0097872887723,0,3466.0097872887723,0,0,0,3466.0097872887723,0,3466.0097872887723,781.986558102467,0,781.986558102467,781.986558102467,0,781.986558102467,0,0,0,33.0759094129051,7.374642936921583,25.70126647598351,10.27255384728517,7.211354581747632,3.0611992655375393,22.80335556561992,0.16328835517395016,22.64006721044597,3.4176782214814803,2.218409408530664,4.5437522242521995,2.4777842452826437,2.1595761492260475,3.5870217414154157,4.819329761054142,3.6511235682163177,4.877698965622394,1.1619413939115408,0.0,1.1619413939115408,1.1619413939115408,0.0,1.1619413939115408,0.0,0.0,0.0,0.15185018050541516,0.0,0.25736137667304015,0.2307164895440521,0.0,0.5747224594363791,0.44422442244224425,0.0,0.4660664819944598,5.243585154748521,0.0,5.243585154748521,0.0,0.0,0.0,5.243585154748521,0.0,5.243585154748521,12.388311568283887,5.999182357522463,6.389129210761424,7.415655969715267,5.7625479423090775,1.65310802740619,4.97265559856862,0.23663441521338607,4.736021183355234
400.0611103839295,5902,2429,3473,3893,2345,1548,2009,84,1925,4956,2411,2545,2976,2329,647,1980,82,1898,13254.385899307328,2940.195425278802,10314.190474028526,4103.030816196455,2889.43313573305,1213.5976804634045,9151.355083110873,50.762289545751514,9100.592793565122,16914.746476819673,5294.724462007202,11620.02201481247,7378.155634143622,5019.776268206447,2358.379365937175,9536.59084267605,274.9481938007557,9261.642648875295,897,0,897,897,0,897,897,0,897,882,0,882,0,0,0,882,0,882,4637.324259830969,0,4637.324259830969,0,0,0,4637.324259830969,0,4637.324259830969,1032.1385647331015,0,1032.1385647331015,1032.1385647331015,0,1032.1385647331015,0,0,0,33.13090314274086,7.349365756789416,25.781537385951445,10.256010168693654,7.222479418107217,3.0335307505864355,22.87489297404721,0.1268863386821981,22.748006635365012,3.4129835506092965,2.196069872255165,4.565823974386039,2.4792189630858945,2.1553354522140173,3.6450994836741497,4.816460021553561,3.3530267536677525,4.879685273380029,1.1506561479744721,0.0,1.1506561479744721,1.1506561479744721,0.0,1.1506561479744721,0.0,0.0,0.0,0.15198237885462554,0.0,0.2582781456953642,0.23041356280503467,0.0,0.5794573643410853,0.44649079143852666,0.0,0.465974025974026,5.257737256044183,0.0,5.257737256044183,0.0,0.0,0.0,5.257737256044183,0.0,5.257737256044183,12.38810739500233,6.0265792835655,6.36152811143683,7.43886352048566,5.821610597853193,1.6172529226324672,4.949243874516669,0.2049686857123065,4.744275188804362
500.08865700746793,7380,3052,4328,4855,2943,1912,2525,109,2416,6206,3037,3169,3703,2928,775,2503,109,2394,16703.129742145655,3806.1043350182563,12897.025407127398,5155.134353697743,3730.158451826058,1424.9759018716852,11547.995388447911,75.94588319219815,11472.049505255713,21404.678631762225,6865.827110638852,14538.851521123372,9262.764786507802,6482.748795339796,2780.0159911680053,12141.913845254423,383.07831529905656,11758.835529955366,1135,0,1135,1135,0,1135,1135,0,1135,1125,0,1125,0,0,0,1125,0,1125,5961.932153187731,0,5961.932153187731,0,0,0,5961.932153187731,0,5961.932153187731,1276.9746019299628,0,1276.9746019299628,1276.9746019299628,0,1276.9746019299628,0,0,0,33.40033713641344,7.610859158042088,25.78947797837135,10.30844087635597,7.458994319421955,2.8494465569340153,23.091896260057467,0.15186483862013297,22.940031421437336,3.4490297505256566,2.2607267404145053,4.587835759268971,2.50142176249198,2.2140535503209686,3.5871174079587163,4.85094440481599,3.5144799568720786,4.911794289872751,1.1250877550043725,0.0,1.1250877550043725,1.1250877550043725,0.0,1.1250877550043725,0.0,0.0,0.0,0.1537940379403794,0.0,0.26224584103512016,0.23377960865087538,0.0,0.5936192468619247,0.4495049504950495,0.0,0.46978476821192056,5.299495247277983,0.0,5.299495247277983,0.0,0.0,0.0,5.299495247277983,0.0,5.299495247277983,12.40979956861394,6.0729231856075625,6.336876383006377,7.40468704521067,5.854961833210058,1.5497252120006129,5.00511252340327,0.21796135239750555,4.787151171005764
600.108903457711,8800,3658,5142,5829,3544,2285,2971,114,2857,7415,3645,3770,4466,3531,935,2949,114,2835,19862.031898397945,4508.980733331609,15353.051165066336,6141.672596445241,4432.496874113393,1709.1757223318484,13720.359301952703,76.48385921821676,13643.875442734487,25471.55383627554,8140.550788161352,17331.003048114188,11110.924081590683,7747.293558864599,3363.630522726085,14360.629754684855,393.2572292967531,13967.372525388102,1345,0,1345,1345,0,1345,1345,0,1345,1335,0,1335,0,0,0,1335,0,1335,7183.791617631337,0,7183.791617631337,0,0,0,7183.791617631337,0,7183.791617631337,1533.015702790714,0,1533.015702790714,1533.015702790714,0,1533.015702790714,0,0,0,33.097379132282114,7.513604126437281,25.58377500584483,10.234263416286803,7.38615416064352,2.8481092556432834,22.86311571599531,0.12744996579376114,22.735665750201548,3.435138750677753,2.2333472669852816,4.597083036635063,2.487891643885061,2.194079172717247,3.597465799707043,4.869660818814803,3.449624818392571,4.926762795551359,1.1397886266101962,0.0,1.1397886266101962,1.1397886266101962,0.0,1.1397886266101962,0.0,0.0,0.0,0.15284090909090908,0.0,0.2615713730066122,0.23074283753645566,0.0,0.5886214442013129,0.45270952541231907,0.0,0.47077353867693383,5.381117316577781,0.0,5.381117316577781,0.0,0.0,0.0,5.381117316577781,0.0,5.381117316577781,12.356090631677366,6.073897552591234,6.282193079086133,7.441982570609726,5.883932032427887,1.5580505381818393,4.91410806106764,0.18996552016334725,4.724142540904293
700.1724641338639,10338,4296,6042,6864,4163,2701,3474,133,3341,8716,4283,4433,5257,4150,1107,3459,133,3326,23290.653285034197,5243.927610497559,18046.72567453664,7152.165910332715,5161.122081261579,1991.043829071135,16138.487374701484,82.80552923597924,16055.681845465506,29874.7594864028,9504.217745589458,20370.54174081334,12970.79443895225,9052.436882361426,3918.3575565908254,16903.965047450547,451.7808632280315,16452.184184222515,1588,0,1588,1588,0,1588,1588,0,1588,1580,0,1580,0,0,0,1580,0,1580,8539.706895400404,0,8539.706895400404,0,0,0,8539.706895400404,0,8539.706895400404,1794.456664355468,0,1794.456664355468,1794.456664355468,0,1794.456664355468,0,0,0,33.264166299149586,7.489479919757296,25.774686379392293,10.214863161150127,7.371215444249233,2.843647716900894,23.049303137999463,0.11826447550806268,22.9310386624914,3.427576811198118,2.219056209570268,4.595204543382211,2.4673377285433236,2.1813100921352833,3.5396183889709354,4.886951444767432,3.3968485956994847,4.9465376380705095,1.1300104939266171,0.0,1.1300104939266171,1.1300104939266171,0.0,1.1300104939266171,0.0,0.0,0.0,0.15360804797833236,0.0,0.26282687851704734,0.23135198135198135,0.0,0.5879303961495742,0.4571099597006333,0.0,0.4753067943729422,5.40487778189899,0.0,5.40487778189899,0.0,0.0,0.0,5.40487778189899,0.0,5.40487778189899,12.448361577289356,6.117064322571169,6.331297254718186,7.508150161979135,5.927111122734147,1.581039039244988,4.940211415310221,0.18995319983702205,4.750258215473198
800.2117540343239,11736,4874,6862,7812,4720,3092,3924,154,3770,9904,4860,5044,6002,4706,1296,3902,154,3748,26246.729902282324,5895.566508981708,20351.163393300616,8134.768229832235,5804.0256888111335,2330.7425410211017,18111.961672450092,91.54082017057436,18020.420852279516,33843.88759583446,10800.282724477962,23043.604871356496,14830.298114944191,10281.124158455768,4549.173956488423,19013.589480890267,519.1585660221945,18494.430914868073,1790,0,1790,1790,0,1790,1790,0,1790,1778,0,1778,0,0,0,1778,0,1778,9614.29779006874,0,9614.29779006874,0,0,0,9614.29779006874,0,9614.29779006874,2032.170156474377,0,2032.170156474377,2032.170156474377,0,2032.170156474377,0,0,0,32.799730533771324,7.36750801179662,25.432222521974705,10.165769483915012,7.253112266284179,2.9126572176308323,22.633961049856318,0.11439574551244076,22.519565304343875,3.4171938202579217,2.2222803959831197,4.56851801573285,2.470892721583504,2.1846842665651867,3.510165089883042,4.872780492283513,3.3711595196246393,4.93447996661368,1.1352905902091492,0.0,1.1352905902091492,1.1352905902091492,0.0,1.1352905902091492,0.0,0.0,0.0,0.1525221540558964,0.0,0.26085689303410087,0.2291346646185356,0.0,0.5789133247089263,0.45616717635066256,0.0,0.47480106100795755,5.407366586090405,0.0,5.407366586090405,0.0,0.0,0.0,5.407366586090405,0.0,5.407366586090405,12.376723973458633,6.073392418316736,6.303331555141897,7.5005146696989815,5.880943358147852,1.6195713115511297,4.8762093037596514,0.19244906016888425,4.6837602435907675
900.2825094785873,13184,5471,7713,8767,5307,3460,4417,164,4253,11115,5464,5651,6724,5300,1424,4391,164,4227,29610.8569843162,6664.387843323526,22946.469140992675,9173.507113205977,6571.5870134164215,2601.9200997895546,20437.349871110226,92.80082990710451,20344.54904120312,38093.409423982564,12210.248796278724,25883.160627703845,16738.317539831965,11670.746819852315,5067.570719979651,21355.091884150606,539.5019764264094,20815.589907724196,2025,0,2025,2025,0,2025,2025,0,2025,2011,0,2011,0,0,0,2011,0,2011,10821.165602341887,0,10821.165602341887,0,0,0,10821.165602341887,0,10821.165602341887,2328.3054581746683,0,2328.3054581746683,2328.3054581746683,0,2328.3054581746683,0,0,0,32.89062785576696,7.402551724772828,25.488076130994127,10.189587175828793,7.299472048193471,2.890115127635321,22.701040679938163,0.10307967657935682,22.597961003358808,3.427207325594473,2.234672180870923,4.580279707609953,2.4893393128839927,2.202027701858927,3.5586873033564963,4.863377791881258,3.289646197722009,4.9244357482195875,1.1497804731726757,0.0,1.1497804731726757,1.1497804731726757,0.0,1.1497804731726757,0.0,0.0,0.0,0.15359526699029127,0.0,0.26254375729288215,0.2309798106535873,0.0,0.5852601156069365,0.45845596558750284,0.0,0.4761344932988479,5.380987370632465,0.0,5.380987370632465,0.0,0.0,0.0,5.380987370632465,0.0,5.380987370632465,12.346124558653734,6.069205990866758,6.276918567786978,7.468766669580541,5.8870409501452805,1.5817257194352603,4.877357889073194,0.1821650407214766,4.695192848351717
1000.3516837546543,14636,6064,8572,9683,5869,3814,4953,195,4758,12318,6046,6272,7402,5853,1549,4916,193,4723,32857.31455250397,7504.4014272278955,25352.913125276078,10246.084952193612,7398.9133309807585,2847.1716212128545,22611.22960031036,105.48809624713698,22505.741504063222,42350.07301603263,13692.854388158583,28657.218627874045,18635.43424744739,13066.011411895686,5569.422835551704,23714.63876858524,626.8429762628972,23087.79579232234,2262,0,2262,2262,0,2262,2262,0,2262,2248,0,2248,0,0,0,2248,0,2248,12048.296287523663,0,12048.296287523663,0,0,0,12048.296287523663,0,12048.296287523663,2592.5912600419233,0,2592.5912600419233,2592.5912600419233,0,2592.5912600419233,0,0,0,32.84576323116635,7.5017631789865815,25.34400005217977,10.242482837372382,7.396312168146869,2.846170669225514,22.603280393793963,0.10545101083971277,22.49782938295425,3.4380640539075036,2.2647790916570596,4.569071847556448,2.517621487090974,2.23236142352566,3.5954956975801835,4.8239704574013915,3.2478910687196745,4.888375141292047,1.1461499823350678,0.0,1.1461499823350678,1.1461499823350678,0.0,1.1461499823350678,0.0,0.0,0.0,0.15455042361300902,0.0,0.26388240783947736,0.23360528761747393,0.0,0.5930781331934977,0.4566929133858268,0.0,0.47540983606557374,5.359562405482056,0.0,5.359562405482056,0.0,0.0,0.0,5.359562405482056,0.0,5.359562405482056,12.313669482482828,6.043874467534598,6.2697950149482296,7.39939775201639,5.850942318637116,1.5484554333792742,4.914271730466438,0.1929321488974822,4.721339581568956
