time,arrived_system_global,arrived_system_task_1,arrived_system_task_2,arrived_cloudlet_global,arrived_cloudlet_task_1,arrived_cloudlet_task_2,arrived_cloud_global,arrived_cloud_task_1,arrived_cloud_task_2,completed_system_global,completed_system_task_1,completed_system_task_2,completed_cloudlet_global,completed_cloudlet_task_1,completed_cloudlet_task_2,completed_cloud_global,completed_cloud_task_1,completed_cloud_task_2,population_system_global,population_system_task_1,population_system_task_2,population_cloudlet_global,population_cloudlet_task_1,population_cloudlet_task_2,population_cloud_global,population_cloud_task_1,population_cloud_task_2,response_system_global,response_system_task_1,response_system_task_2,response_cloudlet_global,response_cloudlet_task_1,response_cloudlet_task_2,response_cloud_global,response_cloud_task_1,response_cloud_task_2,service_system_global,service_system_task_1,service_system_task_2,service_cloudlet_global,service_cloudlet_task_1,service_cloudlet_task_2,service_cloud_global,service_cloud_task_1,service_cloud_task_2,switched_system_global,switched_system_task_1,switched_system_task_2,switched_cloudlet_global,switched_cloudlet_task_1,switched_cloudlet_task_2,switched_cloud_global,switched_cloud_task_1,switched_cloud_task_2,switched_completed_system_global,switched_completed_system_task_1,switched_completed_system_task_2,switched_completed_cloudlet_global,switched_completed_cloudlet_task_1,switched_completed_cloudlet_task_2,switched_completed_cloud_global,switched_completed_cloud_task_1,switched_completed_cloud_task_2,switched_ratio_system_global,switched_ratio_system_task_1,switched_ratio_system_task_2,switched_ratio_cloudlet_global,switched_ratio_cloudlet_task_1,switched_ratio_cloudlet_task_2,switched_ratio_cloud_global,switched_ratio_cloud_task_1,switched_ratio_cloud_task_2,switched_response_system_global,switched_response_system_task_1,switched_response_system_task_2,switched_response_cloudlet_global,switched_response_cloudlet_task_1,switched_response_cloudlet_task_2,switched_response_cloud_global,switched_response_cloud_task_1,switched_response_cloud_task_2,switched_service_system_global,switched_service_system_task_1,switched_service_system_task_2,switched_service_cloudlet_global,switched_service_cloudlet_task_1,switched_service_cloudlet_task_2,switched_service_cloud_global,switched_service_cloud_task_1,switched_service_cloud_task_2,throughput_system_global,throughput_system_task_1,throughput_system_task_2,throughput_cloudlet_global,throughput_cloudlet_task_1,throughput_cloudlet_task_2,throughput_cloud_global,throughput_cloud_task_1,throughput_cloud_task_2
100.01566486985949,1417.0,565.0,852.0,930.0,557.0,373.0,487.0,8.0,479.0,1157.0,551.0,606.0,696.0,545.0,151.0,461.0,6.0,455.0,45.1808149405772,13.075127334465192,32.10568760611197,18.509761388286343,12.619848156182215,5.889913232104117,27.45358649789029,0.2521097046413502,27.20147679324894,3.6635738246535947,2.236527928924727,4.96110235360839,2.216399165365876,2.2386237895441212,2.1361844622059842,5.848462247352623,2.0461539226630734,5.898602576908969,4238.754915124209,1232.3268888375246,3006.4280262866846,1542.6138190946497,1220.049965301546,322.5638537931036,2696.1410960295593,12.27692353597844,2683.864172493581,218.0,0.0,218.0,218.0,0.0,218.0,218.0,0.0,218.0,207.0,0.0,207.0,0.0,0.0,0.0,207.0,0.0,207.0,0.15384615384615385,0.0,0.25586854460093894,0.23440860215053763,0.0,0.5844504021447721,0.44763860369609854,0.0,0.4551148225469729,7.097464074145999,0,7.097464074145999,0,0,0,7.097464074145999,0,7.097464074145999,1469.1750633482218,0.0,1469.1750633482218,0.0,0.0,0.0,1469.1750633482218,0.0,1469.1750633482218,11.568187858426876,5.509137000858434,6.059050857568441,6.95890989582118,5.449146398308252,1.5097634975129284,4.609277962605695,0.05999060255018259,4.549287360055513
200.01879510705933,2973.0,1214.0,1759.0,1958.0,1197.0,761.0,1015.0,17.0,998.0,2467.0,1204.0,1263.0,1475.0,1187.0,288.0,992.0,17.0,975.0,46.08465714860235,13.706414639050866,32.37824250955148,18.564615384615372,13.293846153846165,5.270769230769199,28.081714000996506,0.2546088689586444,27.827105132037875,3.6285259806755525,2.22270109227686,4.968678922585311,2.1466658488883943,2.2156326142713745,1.8624174096189574,5.831896640338918,2.7162471741892897,5.886220784876912,8951.573594326588,2676.1321151013394,6275.441479225248,3166.3321271103814,2629.9559131401215,536.3762139702598,5785.241467216207,46.17620196121793,5739.065265254989,467.0,0.0,467.0,467.0,0.0,467.0,467.0,0.0,467.0,457.0,0.0,457.0,0.0,0.0,0.0,457.0,0.0,457.0,0.1570803901782711,0.0,0.2654917566799318,0.23850868232890704,0.0,0.6136662286465178,0.4600985221674877,0.0,0.467935871743487,6.95962928640445,0,6.95962928640445,0,0,0,6.95962928640445,0,6.95962928640445,3180.5505838868335,0.0,3180.5505838868335,0.0,0.0,0.0,3180.5505838868335,0.0,3180.5505838868335,12.333840920697213,6.019434320437553,6.31440660025966,7.374306995552651,5.934442307607456,1.4398646879451955,4.959533925144562,0.08499201283009836,4.874541912314465
300.0439696744664,4358.0,1781.0,2577.0,2901.0,1761.0,1140.0,1457.0,20.0,1437.0,3658.0,1769.0,1889.0,2218.0,1749.0,469.0,1440.0,20.0,1420.0,44.39480484156125,13.161974704202356,31.23283013735882,18.546696644759656,12.81649948114841,5.730197163611176,26.555402140144974,0.18985157059026528,26.365550569554692,3.5591270503299577,2.1884112280600942,4.842767224811371,2.1202453466932787,2.183914418402623,1.882809938549052,5.775404563292563,2.5816572326059464,5.820386920062798,13019.286750106985,3871.2994624383064,9147.987287668679,4702.704178965692,3819.6663177861874,883.0378611795054,8316.58257114129,51.63314465211893,8264.949426489173,663.0,0.0,663.0,663.0,0.0,663.0,663.0,0.0,663.0,654.0,0.0,654.0,0.0,0.0,0.0,654.0,0.0,654.0,0.15213400642496558,0.0,0.2572759022118743,0.22854188210961737,0.0,0.5815789473684211,0.455044612216884,0.0,0.4613778705636743,6.955345876385962,0,6.955345876385962,0,0,0,6.955345876385962,0,6.955345876385962,4548.796203156419,0.0,4548.796203156419,0.0,0.0,0.0,4548.796203156419,0.0,4548.796203156419,12.191546472234581,5.895802544937936,6.295743927296644,7.3922498839300985,5.8291456478781525,1.5631042360519458,4.7992965883044825,0.06665689705978448,4.732639691244698
400.0482073379003,5810.0,2382.0,3428.0,3874.0,2359.0,1515.0,1936.0,23.0,1913.0,4874.0,2364.0,2510.0,2963.0,2341.0,622.0,1911.0,23.0,1888.0,43.41682834677814,13.213928316144175,30.202900030634055,18.56987577639755,12.900103519668766,5.66977225672878,25.415128671692244,0.1811801403691186,25.233948531323097,3.487725572558552,2.1867459156469504,4.713030715562148,2.1322523776176077,2.1803742519456875,1.951137734849062,5.58938286016191,2.835270468892866,5.622934017470802,16999.174440650382,5169.46734458939,11829.70709606099,6317.863794880971,5104.256123804855,1213.6076710761165,10681.31064576941,65.21122078453591,10616.099424984874,891.0,0.0,891.0,891.0,0.0,891.0,891.0,0.0,891.0,877.0,0.0,877.0,0.0,0.0,0.0,877.0,0.0,877.0,0.15335628227194492,0.0,0.25991831971995333,0.2299948373773877,0.0,0.5881188118811881,0.4602272727272727,0.0,0.46576058546785154,6.771245428569122,0,6.771245428569122,0,0,0,6.771245428569122,0,6.771245428569122,5938.38224085512,0.0,5938.38224085512,0.0,0.0,0.0,5938.38224085512,0.0,5938.38224085512,12.183531660931006,5.9092878224129874,6.27424383851802,7.406607367939797,5.851794751382743,1.554812616557055,4.776924292991209,0.0574930710302448,4.719431221960964
500.084553271279,7250.0,2997.0,4253.0,4859.0,2959.0,1900.0,2391.0,38.0,2353.0,6082.0,2982.0,3100.0,3720.0,2944.0,776.0,2362.0,38.0,2324.0,43.01326564035362,13.369718309859165,29.64354733049457,18.573254974739722,13.003505516032583,5.5697494587071,25.082474226804145,0.24300441826215022,24.839469808541942,3.464684397650352,2.201326053263946,4.6799536179601136,2.131321403927694,2.191291894271949,1.9038044921061923,5.564646436874859,2.9787093183281246,5.606929401808067,21072.21050650944,6564.354290833086,14507.856215676353,7928.515622611023,6451.163336736618,1477.3522858744052,13143.694883898415,113.19095409646873,13030.503929801947,1120.0,0.0,1120.0,1120.0,0.0,1120.0,1120.0,0.0,1120.0,1103.0,0.0,1103.0,0.0,0.0,0.0,1103.0,0.0,1103.0,0.15448275862068966,0.0,0.26334352221960966,0.23050010290183165,0.0,0.5894736842105263,0.46842325386867417,0.0,0.47598810029749256,6.748338589918308,0,6.748338589918308,0,0,0,6.748338589918308,0,6.748338589918308,7443.417464679894,0.0,7443.417464679894,0.0,0.0,0.0,7443.417464679894,0.0,7443.417464679894,12.161943335811694,5.962991619103991,6.198951716707704,7.438742060049244,5.887004469028219,1.5517375910210252,4.723201275762451,0.07598715007577185,4.647214125686679
600.1023392026692,8708.0,3596.0,5112.0,5837.0,3552.0,2285.0,2871.0,44.0,2827.0,7304.0,3581.0,3723.0,4463.0,3537.0,926.0,2841.0,44.0,2797.0,43.00873302858693,13.48509244729481,29.523640581292135,18.59133419133426,13.095581295581312,5.49575289575292,25.04866946778711,0.2536764705882355,24.794992997198843,3.4702573133274184,2.222196897886034,4.670715102125591,2.141146887317871,2.208411049087355,1.884221033993179,5.558191080057657,3.3303911524525542,5.593236913741828,25346.759416543464,7957.687091329887,17389.072325213576,9555.938558099659,7811.149880621975,1744.788677477684,15790.820858443805,146.53721070791238,15644.283647735892,1355.0,0.0,1355.0,1355.0,0.0,1355.0,1355.0,0.0,1355.0,1337.0,0.0,1337.0,0.0,0.0,0.0,1337.0,0.0,1337.0,0.1556040422599908,0.0,0.2650625978090767,0.23213979784135685,0.0,0.5929978118161926,0.4719609892023685,0.0,0.47930668553236644,6.753432248174545,0,6.753432248174545,0,0,0,6.753432248174545,0,6.753432248174545,9029.338915809367,0.0,9029.338915809367,0.0,0.0,0.0,9029.338915809367,0.0,9029.338915809367,12.171257338714124,5.9673155161466696,6.203941822567454,7.437064827858863,5.8939946888050185,1.5430701390538442,4.7341925108552605,0.07332082734165135,4.6608716835136095
700.236367655291,10181.0,4204.0,5977.0,6859.0,4156.0,2703.0,3322.0,48.0,3274.0,8570.0,4196.0,4374.0,5257.0,4148.0,1109.0,3313.0,48.0,3265.0,42.788909599254474,13.464993010251646,29.323916589002692,18.58340024819331,13.067669172932376,5.515731075260991,24.842501883948785,0.25636774679728697,24.586134137151436,3.448612065495261,2.216446510767147,4.630634623254558,2.12646531721665,2.198802164188039,1.85590333233178,5.546567228701012,3.7412121276450954,5.573108436924805,29554.605401294386,9300.20955917895,20254.395842115435,11178.82817260793,9120.631377051985,2058.196795555944,18375.777228686453,179.57818212696458,18196.19904655949,1583.0,0.0,1583.0,1583.0,0.0,1583.0,1583.0,0.0,1583.0,1577.0,0.0,1577.0,0.0,0.0,0.0,1577.0,0.0,1577.0,0.15548570867301836,0.0,0.26484858624728125,0.23079166059192302,0.0,0.5856455789863115,0.4765201685731487,0.0,0.48350641417226636,6.673990691283122,0,6.673990691283122,0,0,0,6.673990691283122,0,6.673990691283122,10524.883320153484,0.0,10524.883320153484,0.0,0.0,0.0,10524.883320153484,0.0,10524.883320153484,12.238724516260485,5.9922623185798125,6.246462197680672,7.507464968725947,5.923714036575086,1.5837509321508607,4.731259547534537,0.06854828200472617,4.662711265529811
800.2428937804337,11603.0,4784.0,6819.0,7788.0,4712.0,3076.0,3815.0,72.0,3743.0,9762.0,4772.0,4990.0,5968.0,4700.0,1268.0,3794.0,72.0,3722.0,42.863977917497515,13.491744619945825,29.37223329755145,18.574302609589918,12.98990872862842,5.5843938809615725,24.98081219608361,0.36824812721776884,24.612564068865726,3.4570795416406987,2.2234742520799076,4.6367918546234845,2.1365936050783563,2.200452157781583,1.8998939223455757,5.534217145595382,3.7263054076649658,5.569190182976088,33748.0104854965,10610.419130925318,23137.59135457119,12751.19063510763,10342.12514157344,2409.06549353419,20996.819850388878,268.29398935187754,20728.525861037,1802.0,0.0,1802.0,1802.0,0.0,1802.0,1802.0,0.0,1802.0,1791.0,0.0,1791.0,0.0,0.0,0.0,1791.0,0.0,1791.0,0.15530466258726192,0.0,0.2642616219387007,0.23138161273754493,0.0,0.5858257477243173,0.472346002621232,0.0,0.481432006411969,6.671279641296039,0,6.671279641296039,0,0,0,6.671279641296039,0,6.671279641296039,11948.261837561206,0.0,11948.261837561206,0.0,0.0,0.0,11948.261837561206,0.0,11948.261837561206,12.198796235332074,5.963189472956839,6.235606762375236,7.457735702977035,5.873216790213148,1.5845189127638875,4.741060532355039,0.08997268274369077,4.651087849611348
900.2486574212542,13074.0,5418.0,7656.0,8775.0,5330.0,3445.0,4299.0,88.0,4211.0,10996.0,5404.0,5592.0,6720.0,5316.0,1404.0,4276.0,88.0,4188.0,42.9563382199431,13.556074978441435,29.40026324150138,18.553958475929743,13.02629477526816,5.527663700661659,25.044198250728932,0.39020408163265397,24.653994169096134,3.459470980956185,2.2162831000536616,4.660863561141672,2.1247913669588163,2.190959077105417,1.8742589259763875,5.557003021662996,3.7460843045180465,5.5950547998647036,38040.34290659421,11976.793872689987,26063.549033904226,14278.597985963246,11647.138453892398,2631.459532070848,23761.74492063097,329.6554187975881,23432.08950183338,2037.0,0.0,2037.0,2037.0,0.0,2037.0,2037.0,0.0,2037.0,2023.0,0.0,2023.0,0.0,0.0,0.0,2023.0,0.0,2023.0,0.15580541532813216,0.0,0.26606583072100315,0.23213675213675214,0.0,0.5912917271407837,0.473831123517097,0.0,0.4837330800284968,6.646091605224838,0,6.646091605224838,0,0,0,6.646091605224838,0,6.646091605224838,13445.043317369848,0.0,13445.043317369848,0.0,0.0,0.0,13445.043317369848,0.0,13445.043317369848,12.214403108911977,6.002785958581332,6.211617150330645,7.464604300826526,5.90503518797527,1.5595691128512563,4.74979880808545,0.09775077060606166,4.652048037479389
1000.2486984138038,14496.0,6020.0,8476.0,9756.0,5925.0,3831.0,4740.0,95.0,4645.0,12231.0,6015.0,6216.0,7503.0,5920.0,1583.0,4728.0,95.0,4633.0,42.80518684909158,13.495527874208737,29.309658974882545,18.55356135582793,12.97210399466702,5.581457361160972,24.889522602450448,0.38339670468948145,24.506125897760835,3.454389781577413,2.2091848783525125,4.6593298544374155,2.1227027916544,2.1840965266219827,1.8931065118009014,5.567682396931128,3.7725853230339568,5.6044909922301205,42250.64141847334,13288.247043290363,28962.394375182976,15926.639045782964,12929.851437602138,2996.7876081808267,26324.002372690375,358.3956056882259,25965.606767002148,2242.0,0.0,2242.0,2242.0,0.0,2242.0,2242.0,0.0,2242.0,2233.0,0.0,2233.0,0.0,0.0,0.0,2233.0,0.0,2233.0,0.15466335540838852,0.0,0.2645115620575743,0.22980729807298073,0.0,0.5852257896110676,0.4729957805907173,0.0,0.48266953713670613,6.655699718310634,0,6.655699718310634,0,0,0,6.655699718310634,0,6.655699718310634,14862.177470987646,0.0,14862.177470987646,0.0,0.0,0.0,14862.177470987646,0.0,14862.177470987646,12.227958926011043,6.013504450981639,6.214454475029404,7.501134479753156,5.918528071456575,1.582606408296581,4.726824446257886,0.09497637952506328,4.6318480667328235
