time,arrived_system_global,arrived_system_task_1,arrived_system_task_2,arrived_cloudlet_global,arrived_cloudlet_task_1,arrived_cloudlet_task_2,arrived_cloud_global,arrived_cloud_task_1,arrived_cloud_task_2,completed_system_global,completed_system_task_1,completed_system_task_2,completed_cloudlet_global,completed_cloudlet_task_1,completed_cloudlet_task_2,completed_cloud_global,completed_cloud_task_1,completed_cloud_task_2,population_system_global,population_system_task_1,population_system_task_2,population_cloudlet_global,population_cloudlet_task_1,population_cloudlet_task_2,population_cloud_global,population_cloud_task_1,population_cloud_task_2,response_system_global,response_system_task_1,response_system_task_2,response_cloudlet_global,response_cloudlet_task_1,response_cloudlet_task_2,response_cloud_global,response_cloud_task_1,response_cloud_task_2,service_system_global,service_system_task_1,service_system_task_2,service_cloudlet_global,service_cloudlet_task_1,service_cloudlet_task_2,service_cloud_global,service_cloud_task_1,service_cloud_task_2,switched_system_global,switched_system_task_1,switched_system_task_2,switched_cloudlet_global,switched_cloudlet_task_1,switched_cloudlet_task_2,switched_cloud_global,switched_cloud_task_1,switched_cloud_task_2,switched_completed_system_global,switched_completed_system_task_1,switched_completed_system_task_2,switched_completed_cloudlet_global,switched_completed_cloudlet_task_1,switched_completed_cloudlet_task_2,switched_completed_cloud_global,switched_completed_cloud_task_1,switched_completed_cloud_task_2,switched_ratio_system_global,switched_ratio_system_task_1,switched_ratio_system_task_2,switched_ratio_cloudlet_global,switched_ratio_cloudlet_task_1,switched_ratio_cloudlet_task_2,switched_ratio_cloud_global,switched_ratio_cloud_task_1,switched_ratio_cloud_task_2,switched_response_system_global,switched_response_system_task_1,switched_response_system_task_2,switched_response_cloudlet_global,switched_response_cloudlet_task_1,switched_response_cloudlet_task_2,switched_response_cloud_global,switched_response_cloud_task_1,switched_response_cloud_task_2,switched_service_system_global,switched_service_system_task_1,switched_service_system_task_2,switched_service_cloudlet_global,switched_service_cloudlet_task_1,switched_service_cloudlet_task_2,switched_service_cloud_global,switched_service_cloud_task_1,switched_service_cloud_task_2,throughput_system_global,throughput_system_task_1,throughput_system_task_2,throughput_cloudlet_global,throughput_cloudlet_task_1,throughput_cloudlet_task_2,throughput_cloud_global,throughput_cloud_task_1,throughput_cloud_task_2
100.00074641792675,1443.0,600.0,843.0,967.0,586.0,381.0,476.0,14.0,462.0,1189.0,589.0,600.0,731.0,575.0,156.0,458.0,14.0,444.0,43.19288079470205,13.389900662251671,29.802980132450386,18.402821316614418,12.685997910135844,5.7168234064785715,25.699143468950776,0.5588865096359743,25.14025695931476,3.3831474089036697,2.1530677829483693,4.59067557504979,2.094245516011883,2.115382757129645,2.0163358131739773,5.440324884239688,3.700845629074552,5.495173329222372,4022.5622691864633,1268.1569241565894,2754.405345029874,1530.8934722046863,1216.3450853495458,314.54838685514045,2491.668796981777,51.81183880704373,2439.8569581747333,216.0,0.0,216.0,216.0,0.0,216.0,216.0,0.0,216.0,207.0,0.0,207.0,0.0,0.0,0.0,207.0,0.0,207.0,0.1496881496881497,0.0,0.25622775800711745,0.2233712512926577,0.0,0.5669291338582677,0.453781512605042,0.0,0.4675324675324675,6.664659100527883,0,6.664659100527883,0,0,0,6.664659100527883,0,6.664659100527883,1379.5844338092718,0.0,1379.5844338092718,0.0,0.0,0.0,1379.5844338092718,0.0,1379.5844338092718,11.889911251570943,5.889956036312268,5.999955215258677,7.309945437256821,5.749957081289565,1.5599883559672558,4.579965814314123,0.13999895502270246,4.43996685929142
200.02674499725458,2925.0,1214.0,1711.0,1948.0,1173.0,775.0,977.0,41.0,936.0,2438.0,1197.0,1241.0,1480.0,1156.0,324.0,958.0,41.0,917.0,43.71108850457786,14.03011190233978,29.680976602238083,18.578947368421087,12.783023735810122,5.7959236326109265,26.20258397932817,1.1064599483204125,25.096124031007754,3.4317319397297243,2.2355628308636115,4.585490540304049,2.1087431671391044,2.150712977064261,1.9589990304925589,5.4755976844417455,4.627914806279442,5.513498445624575,8366.562469061068,2675.968708543743,5690.593760517324,3120.9398873658747,2486.224201486286,634.715685879589,5245.622581695192,189.74450705745713,5055.878074637735,448.0,0.0,448.0,448.0,0.0,448.0,448.0,0.0,448.0,435.0,0.0,435.0,0.0,0.0,0.0,435.0,0.0,435.0,0.15316239316239316,0.0,0.2618351841028638,0.2299794661190965,0.0,0.5780645161290323,0.458546571136131,0.0,0.47863247863247865,6.829558774197821,0,6.829558774197821,0,0,0,6.829558774197821,0,6.829558774197821,2970.858066776052,0.0,2970.858066776052,0.0,0.0,0.0,2970.858066776052,0.0,2970.858066776052,12.1883701103743,5.984199762968843,6.204170347405459,7.399010567413439,5.779227172925633,1.619783394487807,4.789359542960861,0.20497259004321014,4.584386952917652
300.0839571342823,4332.0,1812.0,2520.0,2924.0,1764.0,1160.0,1408.0,48.0,1360.0,3643.0,1800.0,1843.0,2253.0,1752.0,501.0,1390.0,48.0,1342.0,42.31325959306294,13.594428512904514,28.718831080158434,18.51278092297139,12.59461314119061,5.918167781780744,24.81951393852756,0.8616869192280182,23.957827019299497,3.3856046391565076,2.192877072248202,4.550504053391423,2.0988380668537165,2.1273451108631773,1.9991487632517704,5.471277363903405,4.584793662801608,5.5029846795910995,12333.757700447157,3947.1787300467636,8386.578970400393,4728.682164621423,3727.1086342322865,1001.573530389137,7605.075535825733,220.07009581447718,7385.005440011256,652.0,0.0,652.0,652.0,0.0,652.0,652.0,0.0,652.0,643.0,0.0,643.0,0.0,0.0,0.0,643.0,0.0,643.0,0.1505078485687904,0.0,0.25873015873015875,0.22298221614227087,0.0,0.5620689655172414,0.4630681818181818,0.0,0.47941176470588237,6.712981659579787,0,6.712981659579787,0,0,0,6.712981659579787,0,6.712981659579787,4316.4472071098035,0.0,4316.4472071098035,0.0,0.0,0.0,4316.4472071098035,0.0,4316.4472071098035,12.139935885908828,5.998321327102907,6.141614558805921,7.507898861090472,5.838366091713496,1.6695327693769757,4.632037024818356,0.15995523538941087,4.4720817894289455
400.0907484355156,5753.0,2402.0,3351.0,3875.0,2337.0,1538.0,1878.0,65.0,1813.0,4845.0,2391.0,2454.0,2986.0,2326.0,660.0,1859.0,65.0,1794.0,42.239387398499375,13.707883646829034,28.531503751670236,18.528460543337687,12.7618369987063,5.766623544631298,24.71742039068773,0.8233877441798202,23.894032646507856,3.3862860874107055,2.235282916808887,4.5077402768601535,2.1319756620466945,2.177657106393239,1.9709831778799336,5.401009557091681,4.297400378759611,5.440995396886322,16406.556093504867,5344.561454090049,11061.994639414817,6366.07932687143,5065.230429470674,1300.8488974007562,10040.476766633436,279.3310246193747,9761.145742014061,869.0,0.0,869.0,869.0,0.0,869.0,869.0,0.0,869.0,860.0,0.0,860.0,0.0,0.0,0.0,860.0,0.0,860.0,0.15105162523900573,0.0,0.25932557445538645,0.22425806451612904,0.0,0.5650195058517555,0.4627263045793397,0.0,0.4793160507446222,6.635416003162225,0,6.635416003162225,0,0,0,6.635416003162225,0,6.635416003162225,5706.457762719514,0.0,5706.457762719514,0.0,0.0,0.0,5706.457762719514,0.0,5706.457762719514,12.109752647231957,5.976144185661839,6.133608461570118,7.463306791462255,5.81368104385171,1.6496257476105451,4.646445855769702,0.16246314181012947,4.483982713959573
500.11842794723464,7221.0,2993.0,4228.0,4862.0,2922.0,1940.0,2359.0,71.0,2288.0,6077.0,2980.0,3097.0,3741.0,2910.0,831.0,2336.0,70.0,2266.0,41.99171927523158,13.59121095351313,28.400508321718466,18.559356966199505,12.760820280296764,5.798536685902705,24.305431309904158,0.7077742279020209,23.597657082002122,3.3767325003777358,2.223564164727761,4.486335871458435,2.1305236643720034,2.1753912159228075,1.9734062455839885,5.372480469340683,4.226182465047977,5.40789126382457,20520.4034047955,6626.221210888728,13894.182193906772,7970.289028415664,6330.38843833537,1639.9005900802945,12550.114376379835,295.8327725533584,12254.281603826477,1101.0,0.0,1101.0,1101.0,0.0,1101.0,1101.0,0.0,1101.0,1091.0,0.0,1091.0,0.0,0.0,0.0,1091.0,0.0,1091.0,0.152471956792688,0.0,0.260406811731315,0.22645002056766764,0.0,0.5675257731958763,0.46672318779143707,0.0,0.4812062937062937,6.550038666278754,0,6.550038666278754,0,0,0,6.550038666278754,0,6.550038666278754,7146.0921849101205,0.0,7146.0921849101205,0.0,0.0,0.0,7146.0921849101205,0.0,7146.0921849101205,12.151121935145246,5.958588673150047,6.1925332619952,7.480228263843733,5.818621825123032,1.6616064387207008,4.6708936713015135,0.1399668480270145,4.530926823274498
600.166760016496,8706.0,3598.0,5108.0,5856.0,3515.0,2341.0,2850.0,83.0,2767.0,7324.0,3586.0,3738.0,4493.0,3503.0,990.0,2831.0,83.0,2748.0,42.05889963230276,13.599482500340425,28.459417131962358,18.575643547421507,12.813649191824142,5.761994355597359,24.268438655166374,0.6572786481253271,23.611160007041,3.381300453225835,2.2238522705652386,4.491682792182737,2.126520288907558,2.1776668649875046,1.9455440707176073,5.372726549404577,4.173098966213452,5.408959842492227,24764.644519426016,7974.7342422469455,16789.91027717907,9554.455658061659,7628.367028051229,1926.0886300104312,15210.188861364357,346.36721419571654,14863.821647168641,1344.0,0.0,1344.0,1344.0,0.0,1344.0,1344.0,0.0,1344.0,1336.0,0.0,1336.0,0.0,0.0,0.0,1336.0,0.0,1336.0,0.1543762922122674,0.0,0.2631166797180893,0.22950819672131148,0.0,0.5741136266552755,0.47157894736842104,0.0,0.4857246114925913,6.53752299954528,0,6.53752299954528,0,0,0,6.53752299954528,0,6.53752299954528,8734.130727392494,0.0,8734.130727392494,0.0,0.0,0.0,8734.130727392494,0.0,8734.130727392494,12.203274969441317,5.975006013164468,6.22826895627685,7.486252653973216,5.836711116596523,1.6495415373766937,4.717022315468101,0.13829489656794502,4.578727418900155
700.2088116320973,10139.0,4169.0,5970.0,6800.0,4081.0,2719.0,3339.0,88.0,3251.0,8541.0,4151.0,4390.0,5233.0,4063.0,1170.0,3308.0,88.0,3220.0,41.9588513395201,13.41872409969067,28.540127239829538,18.556406480117772,12.706111929307763,5.850294550810022,24.188957424402016,0.5880848503084067,23.60087257409358,3.3744032563386175,2.210661826026095,4.4747883764359475,2.124830307672905,2.1696768406614453,1.9690940140554358,5.351130958989063,4.102957229850793,5.3852425391642695,28820.778212388133,9176.45723983432,19644.32097255381,11119.237000052311,8815.397003607452,2303.83999644486,17701.54121233582,361.06023622686973,17340.48097610895,1547.0,0.0,1547.0,1547.0,0.0,1547.0,1547.0,0.0,1547.0,1534.0,0.0,1534.0,0.0,0.0,0.0,1534.0,0.0,1534.0,0.15257914981753626,0.0,0.25912897822445563,0.2275,0.0,0.5689591761677087,0.46331236897274636,0.0,0.4758535835127653,6.508135990357296,0,6.508135990357296,0,0,0,6.508135990357296,0,6.508135990357296,9983.480609208093,0.0,9983.480609208093,0.0,0.0,0.0,9983.480609208093,0.0,9983.480609208093,12.197789942248827,5.92823159469323,6.269558347555597,7.473484927735407,5.802554798660225,1.6709301290751817,4.72430501451342,0.12567679603300513,4.598628218480415
800.2465837123324,11616.0,4796.0,6820.0,7765.0,4678.0,3087.0,3851.0,118.0,3733.0,9802.0,4777.0,5025.0,5981.0,4662.0,1319.0,3821.0,115.0,3706.0,42.210898544825234,13.548081815406565,28.662816729418847,18.548355899419626,12.759574468085082,5.788781431334625,24.429614181439018,0.6498957247132402,23.77971845672573,3.3813618699434262,2.2107570920989947,4.494193516463397,2.121486814399119,2.170612189227932,1.9478533819109254,5.353440568506761,3.838196545880666,5.400459743520792,33144.10904918546,10560.786628956897,22583.322420228567,12688.61263692113,10119.39402618062,2569.2186107405105,20455.496412264332,441.3926027762766,20014.103809488057,1764.0,0.0,1764.0,1764.0,0.0,1764.0,1764.0,0.0,1764.0,1751.0,0.0,1751.0,0.0,0.0,0.0,1751.0,0.0,1751.0,0.1518595041322314,0.0,0.2586510263929619,0.22717321313586605,0.0,0.5714285714285714,0.4580628408205661,0.0,0.4725421912670774,6.536366342321111,0,6.536366342321111,0,0,0,6.536366342321111,0,6.536366342321111,11445.177465404266,0.0,11445.177465404266,0.0,0.0,0.0,11445.177465404266,0.0,11445.177465404266,12.24872458002715,5.969410050886522,6.279314529140628,7.4739463082169335,5.825704345244499,1.6482419629724354,4.7747782718102165,0.1437057056420243,4.631072566168192
900.2523832404793,12995.0,5389.0,7606.0,8703.0,5249.0,3454.0,4292.0,140.0,4152.0,10974.0,5379.0,5595.0,6701.0,5239.0,1462.0,4273.0,140.0,4133.0,42.00318369945862,13.674807840996976,28.328375858461765,18.540147244909605,12.820717818934765,5.719429425974909,24.28733216579105,0.7211908931698758,23.566141272621135,3.3858524690583676,2.2372412638094215,4.490120507134163,2.132854931648126,2.187144717676041,1.9383103427286683,5.350827076637592,4.111925586614997,5.392793253410678,37156.344995446525,12034.120758030878,25122.224237415645,14292.26089697409,11458.451175904778,2833.809721069313,22864.08409847243,575.6695821260995,22288.414516346333,1982.0,0.0,1982.0,1982.0,0.0,1982.0,1982.0,0.0,1982.0,1975.0,0.0,1975.0,0.0,0.0,0.0,1975.0,0.0,1975.0,0.15252020007695266,0.0,0.26058374967131215,0.22773756176031254,0.0,0.5738274464389114,0.461789375582479,0.0,0.4773603082851638,6.523666479549336,0,6.523666479549336,0,0,0,6.523666479549336,0,6.523666479549336,12884.241297109938,0.0,12884.241297109938,0.0,0.0,0.0,12884.241297109938,0.0,12884.241297109938,12.18991496639957,5.974991124864524,6.214923841535046,7.443468214857256,5.819479178874371,1.6239890359828844,4.746446751542315,0.15551194599015308,4.590934805552162
1000.2717308763216,14422.0,5998.0,8424.0,9638.0,5832.0,3806.0,4784.0,166.0,4618.0,12192.0,5984.0,6208.0,7432.0,5819.0,1613.0,4760.0,165.0,4595.0,42.12581371545549,13.837830092118738,28.28798362333666,18.55506516433876,12.933901033283135,5.621164131055595,24.346814752724253,0.7676026823134937,23.579212070410758,3.3960256985713544,2.261132324487608,4.489969311734554,2.1491420936741923,2.210245416933576,1.9287079721327443,5.3428406043687735,4.055743930893123,5.389058439216104,41404.345316981955,13530.615829733844,27873.72948724811,15972.424040186595,12861.418081136479,3111.0059590501164,25431.92127679536,669.1977485973653,24762.723528197996,2189.0,0.0,2189.0,2189.0,0.0,2189.0,2189.0,0.0,2189.0,2179.0,0.0,2179.0,0.0,0.0,0.0,2179.0,0.0,2179.0,0.15178199972264594,0.0,0.2598528015194682,0.22712180950404648,0.0,0.5751445086705202,0.457566889632107,0.0,0.4740147249891728,6.5568843890521755,0,6.5568843890521755,0,0,0,6.5568843890521755,0,6.5568843890521755,14287.45108374469,0.0,14287.45108374469,0.0,0.0,0.0,14287.45108374469,0.0,14287.45108374469,12.188687957140196,5.982374404160673,6.206313552979522,7.42998104473966,5.8174192275753605,1.6125618171642992,4.758706912400536,0.1649551765853127,4.593751735815223
